date_operation,libelle,montant,solde_avt_ope,categ,type,tranche_depense,sens,annee,mois,jour,jour_sem,jour_sem_num,weekend,quart_mois
2023-09-25,CARTE,-9.31,2249.51,AUTRE,CARTE,petite,debit,2023,9,25,<bound method Timestamp.day_name of Timestamp('2023-09-25 00:00:00')>,1,False,4
2023-09-25,CARTE,-12.0,2240.2000000000003,AUTRE,CARTE,petite,debit,2023,9,25,<bound method Timestamp.day_name of Timestamp('2023-09-25 00:00:00')>,1,False,4
2023-09-25,CARTE,-23.33,2228.2000000000003,AUTRE,CARTE,petite,debit,2023,9,25,<bound method Timestamp.day_name of Timestamp('2023-09-25 00:00:00')>,1,False,4
2023-09-26,CARTE,-1.2,2204.87,AUTRE,CARTE,petite,debit,2023,9,26,<bound method Timestamp.day_name of Timestamp('2023-09-26 00:00:00')>,2,False,4
2023-09-26,RETRAIT,-320.0,2203.67,AUTRE,RETRAIT,grosse,debit,2023,9,26,<bound method Timestamp.day_name of Timestamp('2023-09-26 00:00:00')>,2,False,4
2023-09-26,CARTE   TOUPTIPRI,-10.36,1883.67,COURSES,CARTE,petite,debit,2023,9,26,<bound method Timestamp.day_name of Timestamp('2023-09-26 00:00:00')>,2,False,4
2023-09-26,CARTE   TOUPTIPRI,-2.93,1873.31,COURSES,CARTE,petite,debit,2023,9,26,<bound method Timestamp.day_name of Timestamp('2023-09-26 00:00:00')>,2,False,4
2023-09-29,DON,-1.76,1870.38,AUTRE,DON,petite,debit,2023,9,29,<bound method Timestamp.day_name of Timestamp('2023-09-29 00:00:00')>,5,False,4
2023-09-30,VIREMENT,-36.0,1868.6200000000001,AUTRE,VIREMENT,petite,debit,2023,9,30,<bound method Timestamp.day_name of Timestamp('2023-09-30 00:00:00')>,6,False,4
2023-10-02,VIREMENT,676.0,1832.6200000000001,AUTRE,VIREMENT,(pas une dépense),credit,2023,10,2,<bound method Timestamp.day_name of Timestamp('2023-10-02 00:00:00')>,1,False,1
2023-10-03,CARTE   LA CCNCF,-67.68,2508.62,TRANSPORT,CARTE,petite,debit,2023,10,3,<bound method Timestamp.day_name of Timestamp('2023-10-03 00:00:00')>,2,False,1
2023-10-05,CARTE,-4.8,2440.94,AUTRE,CARTE,petite,debit,2023,10,5,<bound method Timestamp.day_name of Timestamp('2023-10-05 00:00:00')>,4,False,1
2023-10-05,CARTE,-10.64,2436.14,AUTRE,CARTE,petite,debit,2023,10,5,<bound method Timestamp.day_name of Timestamp('2023-10-05 00:00:00')>,4,False,1
2023-10-06,PRELEVEMENT  TELEPHONE,-13.58,2425.5,FACTURE TELEPHONE,AUTRE,petite,debit,2023,10,6,<bound method Timestamp.day_name of Timestamp('2023-10-06 00:00:00')>,5,False,1
2023-10-06,CARTE   CHEZ LUC,-10.0,2411.92,RESTAURANT,CARTE,petite,debit,2023,10,6,<bound method Timestamp.day_name of Timestamp('2023-10-06 00:00:00')>,5,False,1
2023-10-06,FORFAIT COMPTE SUPERBANK,-1.92,2401.92,COTISATION BANCAIRE,AUTRE,petite,debit,2023,10,6,<bound method Timestamp.day_name of Timestamp('2023-10-06 00:00:00')>,5,False,1
